tokenize,SCREEN#Positive,SCREEN#Neutral,SCREEN#Negative,CAMERA#Positive,CAMERA#Neutral,CAMERA#Negative,FEATURES#Positive,FEATURES#Neutral,FEATURES#Negative,BATTERY#Positive,BATTERY#Neutral,BATTERY#Negative,PERFORMANCE#Positive,PERFORMANCE#Neutral,PERFORMANCE#Negative,STORAGE#Positive,STORAGE#Neutral,STORAGE#Negative,DESIGN#Positive,DESIGN#Neutral,DESIGN#Negative,PRICE#Positive,PRICE#Neutral,PRICE#Negative,GENERAL#Positive,GENERAL#Neutral,GENERAL#Negative,SER&ACC#Positive,SER&ACC#Neutral,SER&ACC#Negative
cảm_nhận của mình khi sử_dụng a70 thật_sự quá tốt mình cũng sợ lỗi này nó khi tham khảm nhiều ý_kiến nhưng khi mua rồi thật_sự không có gì để chê_trách pin trâu màn đẹp xem phim chơi game rất thích đặc_biệt viền bezel của máy rất mỏng ae nào còn lăng tăng hay vẫn tham khảm thì mình nói thật nên mua mà trải_nghiệm mới biết được máy như_thế_nào đâu phải một máy lỗi là tất_cả đều bị lỗi đâu riêng mình đánh_giá e này rất tốt so với tầm tiền này bỏ ra nhé,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
máy ok chỉ có hơi thất_vọng về pin và không có tấm dán màn zin dùng tấm dán film cảm_giác k mượt thái_độ phục_vụ rất tốt cho 4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
máy mới nghe gọi to rõ ok nhân_viên tgdd rất nhiệt_tình rất thích máy tuy nghệ gọi những đây đủ chức_năng nghe nhạc to khá hay,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
máy dùng ok pin trâu nhân_viên tư_vấn nhiệt_tình chất_lượng đúng với giá_thành,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
quá ngon mọi người ơi ủng_hộ bác vượng đi nào v pin trâu mượt_mà nhiều tính_năng thú_vị đặc_biệt là trả_lời tin nhắn nhanh như trên wp 10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
dùng được 3 ngày mọi trải_nghiệm tuyệt_vời pin ổn màn_hình rất tốt không hề xấu hay rổ duy_nhất khoảng chụp ảnh xoá phông vật_thể làm chưa tốt chắc do thiếu camera tele,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
điện_thoại mọi thứ đều ổn chỉ có cảm_biến vân tay và pin hơi tệ so với giá này !,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ngày đầu mua về là đã bị lỗi mở mạng bị đơ dag nt hoặc đang xem youtube fb lướt nhảy out là ngoài nhiều lần như_vậy ai cũng nói màng amoled đẹp thấy chả có gì là đẹp chụp hình thì tệ xấu nhất_là gọi video thua xa con oppo f7 nửa ai mà mua nhu_cầu chụp hình thì đừng mua dòng này bin 4015 cũng như bằng 3600 của f7 thôi chỉ đc cái sax nhanh và đã đem đi đỗi,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mới mua được hơn 1 tháng màn_hình bị lỗi có 1 chấm xanh trên màn_hình cảm_ứng hơi đơ loa hơi rè rè mình sẽ đến điện_máy xanh để bảo_hành màn_hình quá buồn cho một cái giá cao mà đổi lại k hài_lòng cảm_thấy hối_hận khi mua máy,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
máy bị lỗi kết nối bluetooth đã đổi máy mới nhưng vẫn bị tình trạng kết_nối chập_chờn chưa bao giờ sài samsung mà_lại ko hài hài_lòng như bây_giờ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
điện_thoại khá tốt pin trâu khá mượt bắt wifi cực tốt chỉ là thỉnh_thoảng máy bị đơ phải thoát ra vào lại và máy ko cập_nhật lên miul 12,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lúc trước nghe bảo điện_thoại chơi game nóng nhưng mua về chiến liên_quân 3 4h liên_tục thì chỉ thấy ấm không nóng như lời đồn những thứ khác thì vũng chẳng có gì để nói vì quá ngon rồi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1 máy nếu không chơi game lướt web ít sử_dụng thì giữ pin cao nhất được khoảng 1 ngày 16 tiếng tính luôn cả lúc ngủ nhé vì khi ngủ thì chẳng động gì tới không được 2 ngày như mn nói đâu 2 nhạc nghe cứ cà giật cà giật rất khó_chịu luôn 3 quay video bị mờ chán còn lại okie,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nói_chung là khá ổn với mức giá đó có nhược_điểm là selfie 8 0 mà như 5 0 vậy k lấy đc nét chuẩn như con a5s,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
cam ứng lúc được lúc không pin thì hơi mau hết nhưng được_cái sac nhanh không biêt mai_mốt câp nhật nó hết không nữa,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mọi người suy_nghĩ kỹ trước khi nên mua thứ nhất là bắt sóng yếu thứ hai là camera lâu_lâu bị lỗi chơi game thì bị giật lát ram đa_phần là ram ảo áo không như mọi người nói đâu trước khi mua mọi người nên test tại cửa_hàng thế_giới di_động để có chất_lượng như mình mong_muốn rồi hãy mua,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin trâu xạc nhanh chiến game ngon nhưng bắt sóng quá tệ đang xài bị rớt xuống mạng e tắt nguồn khởi_động lại vẫn vậy,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chơi game ở mức ổn_định nếu cấu_hình trung_bình lâu_lâu bị lag pin xài lâu sạc pin nhanh giá 8 triệu như_vậy cũng ok,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sản_phẩm thiết_kế rất đẹp giá chính hãng bảo_hành rất tốt pin dùng cả ngày đi làm mà ko hết chụp ảnh đẹp tuyệt_vời,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
k bk do bản cập nhập bị lỗi hay k mà càng ngày xài thấy càng lag dt ra hôm_nay nt messenger còn bị lag soạn tin xog mà chữ chưa dk đánh xog nữa bỏ sô tiền cao mua sản_phẩm này thấy thất_vọng quá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
hai buồn máy ko như_ý mua 1 tuần pin ko trâu vân tay thì ko nhạy tuy khoá màn_hình mà sơ_hở chưa tắt khoá là bị loạn cảm_ứng gọi lung_tung hết tiền và phiền haizz sai làm khi mua con này nhân_viên tgdd vui_vẻ nhiệt_tình chê máy ko chê thái_độ phục_vụ,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sao em mới mua ma tụt pin nhanh vạy mà sắc pin lại nhanh pin ko trâu j het xài đc 30 thì tụt 10phan trăm pin roi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loa ngoài lâu_lâu bị rè không biết là do phần_mềm hay phần_cứng vậy tắt màn_hình mở lên lại hết,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cảm_nhận sau khi sử_dụng 5 tháng máy ok tốt pin lâu cấu_hình chơi game ổn có 1 điều camera ko đc tốt xị hếttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mới_đầu sd thi ổn sau cảm_ứng chạm giật lác treo máy thường_xuyên gọi zalo ma cũng bị treo máy nghĩ mà chán,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
máy đẹp màn to tràn mượt trâu nv nhiệt_tình vó quà tặng galaxy đi ăn lòi mảng họng cho 4 sao vì máy mua cho phụ_huynh,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
minh dung con note lỗi phần chân sac pin nó tích hợp quá nhiều ứng dụng công_năng vì thế thời tiết ẩm ướt là ko sạc được pin mới mua máy vài hôm sạc pin không vào ra hỏi ttbh ss nó trả lời lỗi ro người dùng bị dính nước tư vấn mình thay cụm chân sạc nếư đồng ý phải thanh toán hơn 1tr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
note 8 pro trừ cái sài 3g chơi game lag kinh_khủng còn lại ok hết pin trâu,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
camera trước_sau quá kém 48 chấm mà ko bằng 16 chấm của samsung còn mọi thứ rất tốt tạm chấp_nhận với giá tiền đấy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mình dùng được 7 tháng đánh_giá cũng khá mượt chơi game cũng ok nhưng chức_năng rung báo cuộc_gọi bé nhiều khi đút_túi quần k phát_hiện ra đôi_khi lỗi cuộc_gọi không nghe thấy đầu dây kia nói gì phải khởi_động lại không tắt được chức_năng báo tin nhắn trên zalo mình tìm khá nhiều cách mà chưa đk,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xài một tháng mượt sạc nhanh pin trâu chụp ảnh tạm ổn chơi game các kiểu kg nóng nhé tóm_lại vô đối trong tầm giá,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
cammera chụp nên để tỷ_lệ 1 1 hoặc 3 4 thì ra bức ảnh khá ok cấu_hình chạy ổn mượt nhưng chơi game hơi nóng máy,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giờ mấy biết những_ai đang xài những con máy vismart hay realme mà wifi yếu là do tắt dịch_vụ vị_trí nhé bật lên là max mạnh,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
máy dùng rất tốt ổn_định ko lỗi chơi game rất mượt_mà ổn_định không nóng máy_nói chung ai chơi game nên mua máy này camera thì cũng rất ok pin trâu sạc nhanh nhân_viên bán nhiệt_tình,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
mình mua con a9 dùng được 10tháng rồi nói_chung là ok chưa thấy có lỗi gì vì mình ít chơi game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mình mua rồi thật_sự là mượt lắm camera đẹp có cả góc rộng mình mua bản màu xanh đối vs con chip exynos 9611 của nhà samsung vậy là ổn rồi pin 4000 mah mà mình xài xuyên suốt gần 2 ngày,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
về cấu_hình thì quá tốt với tầm giá này nhưng điểm trừ ở đây là kiểu_dáng kém mạnh_mẽ nếu apple làm gốc cạnh như iphone 5 se thì quá đẹp rồi hơi tiếc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
mới mua hồi tối mình cảm_thấy sản_phẩm mà hình đẹp game mượt pin ok có_điều bắt song 4g hơi kém dù mình đang ở tp,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin rất tệ luôn không xài gì kiểm_tra k có ứng_dụng ngầm tới chiều còn có 20 uổng_phí khi mua nhân_viên tư_vấn nói xài lâu lắm nên xem_lại cách tư_vấn cho ng mua hàng đừng nói_dối để bán được hàng mà j nghỉ đến quyền_lợi ng tiêu_dùng,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
máy ngon xài ok so tầm gia thì quá ok ngon hơn samsung nhiều chạy mượt chụp xoá phông ok với_lại ưng_ý nhất là sạc nhanh 30p lên 70 đi xa cần sạc gấp xài con này quá chuẩn siêu tiết_kiệm pin rất thích 5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
máy mọi thứ đều tốt đáng tiền nhưng lưu_ý anh_em dùng nên thay cục sạc nhẹ hơn để đỡ nóng máy trai pin nhé chứ sạc nhanh 30w nóng lắm hãng nào cũng vậy cả,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
máy tốt nhưng mở khoá khuôn_mặt hơi lâu phải đợi khoảng mấy giây chơi liên_quân cũng được dung_lượng pin 4030 mah cũng được 1 ngày ko qua được ngày thứ hai camera cũng tạm được,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lúc trước tui mua ở thế_giới di_động tới 1tr4 mà sao giờ rẽ thế tui mua về thì máy yếu quá muốn đập thật pin cùi quá,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
máy xài thì khỏi chê nhưng cảm_ứng vân tay không nhạy có_khi bấm mấy lần mới được,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rất tệ bỏ ra gần 10 triệu để nhận màn_hình lỗi cảm_ứng đa_điểm khi chơi liên_quân quá tệ quá tệ rất ức_chế,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
thật_sự máy rất mượt và mạnh camera rất đẹp và nét màn_hình hiển_thị đẹp pin thì ko trâu lắm,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm mới thiết_kế đẹp_mắt pin bao trâu mực dù k có sạc nhanh nhưng vô pin cũng mau,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
vừa mua có test mấy game nặng thấy cũng ok nhưng cảm_biến vân tay k đc nhạy cho lắm,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy xài khá ok nhưng bắt wifi quá tệ kh dùng được quá lag vân tay quá tệ nhưng nhận_diện khuôn_mặt thì ok chỉ là kh hài_lòng về bắt sóng wifi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tuyệt_vời vsmart joy 3 pin trâu kinh_khủng khiếp thiết_kế màn_hình 6 t inch đẹp,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pin trâu game mượt cấu_hình ổn hiệu_năng tuyệt_vời camera đủ chức_năng khá ổn trong tầm giá nên mua vivo hơn oppo realme cùng phân khúc,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mình mua ở tgdd đc vài ngày nhân_viên tư_vấn nhiệt_tình chu_đáo còn máy dùng thì pin hơi tụt nhanh một_chút nhưng dùng vẫn tạm chấp_nhận đc còn lại mọi thứ thấy ok,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
sefie màu_da vàng_khè nút ứng_dụng mờ ko sắc nét so với tầm giá này thì thất_vọng quá mới mua hom qua mà thực_sự muốn đổi ko biết sao đây ?,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
máy rất tiện_lợi cho người lớn_tuổi đã mua cho ông nội 1 chiếc máy này nếu được trang_bị thêm viên lớn là tuyệt_vời,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy sài mượt chụp đêm ảnh thu sáng rất tốt tiếc là có điều_kiện hốt em s20 ultra thì ngon nữa,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy bắt mạng kém quá đôi_lúc chơi game bị đơ bực_mình thất bỏ gần 5tr ra mua con máy này quá thất_vọng,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
mới mua 7 ngày sạc 3 lần 8 tiếng với 1 lần sạc thường ko chơi game chỉ lên mạng đọc tin_tức mà pin còn 98 nạn rồi ghê,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua được 5 ngày mọi thứ tạm ổn nhưng quá thất_vọng về pin mag tiếng dung_lượng pin 5000 mà xài hụt pin hơn cả oppo f11 4000mah để yên qua 1 ngày 10t k đụng vô k bật bất_kỳ ứng_dụng hay chương_trình nào nhưng vẫn bị tụt hơn 10 vậy là tại_sao đây,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nhận máy m7 hôm_nay đc 5 hôm thì máy lỗi đen màn gọi vẫn rung nhấn vẫn rung làm gì cũng k sáng màn lần đầu m tự khởi_động lại lần 2 gọi tổng_đài thì bảo retore lại cài_đặt gốc lần 3 gọi tổng_đài bảo mang ra quán thì nhân_viên vọc tí rồi cũng khởi_động lại bảo máy bt và k cho đổi mình tin_tưởng tgdd nên hay mua hàng ở đây nghĩ bh các kiểu tốt ai dè lần này thất_vọng vô_cùng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
máy mua để sử_dụng bình_thường thì được còn ai mua chiến game thì đừng mua chơi pubg dùng gyroscop nó bị chậm khoảng 0 5 giây ghìm tay thì giật từng phát k có độ ổn_định mới mua xong về bán lại mất 20 giá_trị so với ban_đầu đừng ai mua chơi game game chọn mua dòng xiaomi chất nhất,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dùng máy rất tốt hệ_điều_hành mượt_mà camera đẹp chụp rất tốt pin khoẻ 1 ngày dùng mới cần sac,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mọi thứ ổn làm rất tốt chỉ mỗi chơi pubg ngắm kéo mãi đéo chịu đi loạn cmn cảm_ứng chán,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
thấy các bác chê quá chứ e sài thấy rất ổn pin trâu sài cã ngày vivu wifi 3g ổn cã có cái nhận_diện khuôn_mặt hơi chậm vân tay củng k nhạy lắm ngoài_ra thấy tất cã đều ổn trong tầm tiền bỏ ra,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
vsmart active 3 rất ổn giá_cả tốt chúc tập_đoàn vingroup ngày_càng vương cao_sản xuất nhiều sản_phẩm thông_minh hơn_nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
sản_phẩm ngon_lành trong tầm giá mua cho phụ_huynh dùng rất thích máy nhanh pin trâu sóng điện_thoại tốt,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mua máy dc 4 hôm r tất đều ổn chiến game tốt pubg liên_quân bản cập_nhật mới chơi vẫn rất tốt pin ổn có_thể xài đc cả ngày tuy_nhiên chiến game tốt mà facebook lướt có tý đã có dấu hiệu hơi khựng lại đi kéo trang lên_xuống còn các ứng_dụng khác đều tốt có vẽ facebook vẫn chưa dc tối_ưu kĩ hay s ấy,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mới mua hồi sáng về dùng đc một lúc màn_hình bị đơ lag pin tụt nhanh khoảng 5p cho 1 pin khi k sử_dụng bất_kì ứng_dụng nào trong khi đó mk để ở chế_độ tiết_kiệm pin được trang_bị sạc nhanh nhưng sạc vẫn chậm hơn 2 tiếng cho một lần sạc đầy từ 20 100 mic lúc thì nói ngk nghe đc lúc thì k,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
không biết có ai giống e chưa cam bị cấn nhẹ cái nứt một đường ạ thiết_nghĩ nên mua ốp lưng có bảo_vệ cụm cam hoặc dán cường_lực còn lại mọi thứ đều tốt trong tầm giá ! nv bán hàng nhiệt_tình nữa !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
thiết_kế đẹp chụp hình rõ sắc nét cảm_ứng mượt_mà pin dùng được 2 ngày phù_hợp với tầm giá,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
máy xài ổn định pin xài hơn 1 ngày mới hết mạng mẽo cũng ok mỗi tội lúc có cuộc gọi thì mất data,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
người ta mua thì bình_luận bill đẹp vậy còn mình mua máy dc 7 tháng đi bảo_hành 3 lần thay 2 lần men mà ko khắc_phục dc tình_trạng rớt wifi chập_chờn của redmi thất_vọng,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
đã mua sản_phẩm rất đẹp ưng_ý rất thích k hối_tiếc khi mua sp này tuyệt_vời giá_như có màu xanh thì tôi mua thêm chiếc nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
pin 4500 mà tụt quá nhanh lướt_qua_lướt_lại đã mất 1 qua đêm còn hơn_nữa ra hỏi thì nhân_viên kêu cứ cắm sạc qua đêm thì hết ?,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy mượt nhưng bắt sóng kém sạc pin nóng pin hao nhanh mới mua được mấy ngày mà giá lại giảm nữa rồi mất 500k,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mua được gần tháng cảm_thấy hài_lòng pin trâu chơi liên_quân bằng 3g liên_tục đk 6 7 tiếng vẫn còn gần 40 pin máy đẹp sạc từ 30 lên 100 có gần 2 tiếng là đầy nhân_viên chu_đáo nhiệt_tình,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
sp ổn mỗi_tội vân tay lúc nhận lúc không nhân_viên nhiệt_tình pin trâu cả đêm tụt 1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
máy kém quá kém quay video và gọi video máy nóng như than nhanh hết pin nếu cho chon lại ko bao_giờ chọn hàng samsung,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
lúc mới mua về thì pin xài khá ok nhưng khi đc 1 tháng thì pin hết quá nhanh sạc nhanh 30w cắm sạc từ 20 đến 100 thì mất có 55p sau một tháng là thấy pin hơi tệ không biết về sau còn lỗi gì nữa không,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phần nhật_kí cuộc_gọi dùng 2 sim nhưng ko hiện sim nào đang trong cuộc_gọi và ai gọi tới không biết sim nào mọi thứ khác đều ok hết,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mới lấy máy hôm 23 5 mà pin tụt hơi nhanh k làm gì nhưng để 30 phút tụt 3 k biết máy có bị sao k ?,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm sau 1 tuần sử_dụng rất ok về game bao mượt camera âm_thanh cũng đc ns chung máy ok,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy nhẹ kiểu_dáng đẹp thích_hợp cho con gái nhưng dt nhanh hết pin còn tất_cả đều ok,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
mua máy được 1 tháng đánh_giá sơ qua thì máy quá ổn trong tầm giá xài hằng ngày mượt_mà gần như k xảy ra hiện_tượng giật lag cam sau ổn cam trước khá tệ nếu k xài app chơi game ổn ở mức đồ_hoạ trung hình pin xài nhiều thì 1 ngày mới sạc 1 lần sạc khoảng 2 tiếng là đầy màn_hình đẹp xài ngoài_trời ổn,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
